order_id,store_id,customer_id,order_ts,payment_type,discount_pct
O4200000491,1,914,2025-08-17T15:01:00,card,0.07
O4200000492,10,1943,2025-08-17T15:07:00,mobile,0.1
O4200000493,7,1556,2025-08-17T15:10:00,cash,0.02
O4200000494,10,510,2025-08-17T15:24:00,card,0.0
O4200000495,5,232,2025-08-17T15:33:00,card,0.0
O4200000496,10,1545,2025-08-17T15:33:00,card,0.0
O4200000497,10,1435,2025-08-17T15:39:00,card,0.03
O4200000498,7,1463,2025-08-17T15:41:00,mobile,0.0
O4200000499,5,1262,2025-08-17T15:43:00,card,0.05
O4200000500,4,1385,2025-08-17T15:43:00,card,0.0
O4200000502,3,676,2025-08-17T15:50:00,mobile,0.05
O4200000503,2,341,2025-08-17T15:51:00,card,0.04
O4200000504,3,536,2025-08-17T15:54:00,cash,0.06
O4200000505,6,226,2025-08-17T15:57:00,card,0.0
O4200000506,9,54,2025-08-17T15:59:00,card,0.09
O4200000507,4,1143,2025-08-17T15:59:00,mobile,0.05
O4200000508,9,419,2025-08-17T16:01:00,card,0.09
O4200000509,9,1369,2025-08-17T16:05:00,card,0.0
O4200000510,10,1517,2025-08-17T16:10:00,card,0.0
O4200000511,1,1282,2025-08-17T16:20:00,mobile,0.03
O4200000512,7,1196,2025-08-17T16:20:00,cash,0.03
O4200000513,1,598,2025-08-17T16:27:00,card,0.02
O4200000514,3,1078,2025-08-17T16:29:00,card,0.0
O4200000515,6,1334,2025-08-17T16:32:00,mobile,0.0
O4200000516,7,1573,2025-08-17T16:41:00,cash,0.0
O4200000517,7,1522,2025-08-17T16:43:00,card,0.0
O4200000518,8,1794,2025-08-17T16:45:00,card,0.03
O4200000519,8,1334,2025-08-17T16:52:00,card,0.03
O4200000520,6,801,2025-08-17T16:52:00,card,0.11
O4200000522,10,1391,2025-08-17T17:10:00,mobile,0.02
O4200000523,7,893,2025-08-17T17:15:00,card,0.03
O4200000525,1,998,2025-08-17T17:24:00,card,0.12
O4200000526,3,1406,2025-08-17T17:31:00,card,0.03
O4200000527,1,345,2025-08-17T17:31:00,card,0.0
O4200000528,7,187,2025-08-17T17:34:00,card,0.04
O4200000529,2,1265,2025-08-17T17:41:00,card,0.05
O4200000530,8,320,2025-08-17T17:41:00,cash,0.05
O4200000531,2,1383,2025-08-17T17:43:00,mobile,0.0
O4200000532,6,1532,2025-08-17T17:43:00,card,0.0
O4200000533,7,1882,2025-08-17T17:45:00,card,0.0
O4200000534,5,1243,2025-08-17T17:47:00,card,0.0
O4200000535,2,287,2025-08-17T17:47:00,mobile,0.0
O4200000536,2,1414,2025-08-17T17:59:00,card,0.0
O4200000537,2,1075,2025-08-17T17:59:00,card,0.02
O4200000538,1,1428,2025-08-17T17:59:00,card,0.07
O4200000539,9,1118,2025-08-17T18:05:00,mobile,0.0
O4200000540,7,1275,2025-08-17T18:08:00,card,0.03
O4200000541,7,1816,2025-08-17T18:11:00,card,0.0
O4200000542,8,1149,2025-08-17T18:12:00,card,0.02
O4200000543,8,1296,2025-08-17T18:21:00,card,0.0
O4200000544,8,1298,2025-08-17T18:22:00,card,0.0
O4200000545,7,297,2025-08-17T18:23:00,card,0.0
O4200000546,8,1586,2025-08-17T18:27:00,card,0.07
O4200000547,1,424,2025-08-17T18:32:00,cash,0.0
O4200000548,4,1788,2025-08-17T18:32:00,mobile,0.0
O4200000549,5,693,2025-08-17T18:34:00,card,0.0
O4200000550,9,881,2025-08-17T18:41:00,card,0.08
O4200000551,4,102,2025-08-17T18:41:00,mobile,0.03
O4200000552,4,72,2025-08-17T18:41:00,card,0.0
O4200000553,7,73,2025-08-17T18:48:00,cash,0.04
O4200000554,5,1912,2025-08-17T18:49:00,mobile,0.09
O4200000555,10,1221,2025-08-17T18:54:00,mobile,0.0
O4200000556,6,1827,2025-08-17T18:57:00,card,0.0
O4200000557,3,456,2025-08-17T18:57:00,card,0.07
O4200000558,8,527,2025-08-17T18:58:00,card,0.02
O4200000559,8,1443,2025-08-17T19:00:00,card,0.08
O4200000561,4,1599,2025-08-17T19:08:00,card,0.06
O4200000562,6,1951,2025-08-17T19:11:00,card,0.06
O4200000563,4,1876,2025-08-17T19:13:00,card,0.04
O4200000564,7,1029,2025-08-17T19:16:00,card,0.0
O4200000565,10,1689,2025-08-17T19:20:00,card,0.0
O4200000566,10,1257,2025-08-17T19:22:00,mobile,0.1
O4200000567,6,238,2025-08-17T19:26:00,card,0.07
O4200000568,4,1103,2025-08-17T19:28:00,card,0.05
O4200000570,6,1418,2025-08-17T19:38:00,card,0.03
O4200000571,10,1053,2025-08-17T19:38:00,card,0.0
O4200000572,3,1383,2025-08-17T19:40:00,card,0.01
O4200000574,1,602,2025-08-17T19:59:00,mobile,0.0
O4200000576,4,1361,2025-08-17T20:03:00,card,0.13
O4200000578,5,1775,2025-08-17T20:11:00,card,0.0
O4200000579,10,458,2025-08-17T20:13:00,card,0.0
O4200000580,6,256,2025-08-17T20:15:00,card,0.0
O4200000581,9,1232,2025-08-17T20:20:00,card,0.0
O4200000582,1,941,2025-08-17T20:22:00,mobile,0.0
O4200000583,4,1153,2025-08-17T20:22:00,mobile,0.0
O4200000584,7,1459,2025-08-17T20:23:00,cash,0.0
O4200000585,6,949,2025-08-17T20:23:00,card,0.03
O4200000586,9,1321,2025-08-17T20:25:00,card,0.08
O4200000587,5,534,2025-08-17T20:27:00,card,0.0
O4200000588,2,807,2025-08-17T20:27:00,card,0.05
O4200000589,9,431,2025-08-17T20:42:00,cash,0.0
O4200000590,9,1747,2025-08-17T20:42:00,card,0.0
O4200000591,6,647,2025-08-17T20:46:00,card,0.03
O4200000592,3,1136,2025-08-17T20:50:00,card,0.0
O4200000593,2,1068,2025-08-17T20:54:00,card,0.09
O4200000595,7,950,2025-08-17T21:08:00,mobile,0.05
O4200000596,2,1829,2025-08-17T21:09:00,card,0.0
O4200000597,5,1255,2025-08-17T21:10:00,mobile,0.0
O4200000598,5,1394,2025-08-17T21:14:00,mobile,0.02
O4200000599,3,1918,2025-08-17T21:14:00,card,0.09
O4200000600,6,1007,2025-08-17T21:17:00,card,0.04
O4200000602,8,983,2025-08-17T21:18:00,card,0.0
O4200000603,1,642,2025-08-17T21:21:00,card,0.09
O4200000604,6,258,2025-08-17T21:22:00,cash,0.05
O4200000605,1,776,2025-08-17T21:23:00,card,0.06
O4200000606,3,1361,2025-08-17T21:30:00,cash,0.08
O4200000607,6,1662,2025-08-17T21:34:00,card,0.11
O4200000608,10,1635,2025-08-17T21:41:00,cash,0.0
O4200000609,10,1526,2025-08-17T21:41:00,mobile,0.06
O4200000610,8,468,2025-08-17T21:43:00,card,0.0
O4200000611,10,878,2025-08-17T21:51:00,card,0.06
O4200000612,2,1333,2025-08-17T21:51:00,card,0.06
O4200000613,6,1186,2025-08-17T21:53:00,cash,0.07
O4200000615,2,935,2025-08-17T21:58:00,mobile,0.08
O4200000616,10,1569,2025-08-17T22:00:00,card,0.04
O4200000617,9,1760,2025-08-17T22:09:00,card,0.02
O4200000618,6,261,2025-08-17T22:10:00,card,0.0
O4200000619,7,1764,2025-08-17T22:13:00,card,0.05
O4200000620,8,543,2025-08-17T22:15:00,card,0.05
O4200000621,7,1435,2025-08-17T22:18:00,mobile,0.04
O4200000622,6,365,2025-08-17T22:21:00,card,0.0
O4200000624,2,589,2025-08-17T22:41:00,mobile,0.11
O4200000625,10,97,2025-08-17T22:48:00,card,0.05
O4200000626,8,1179,2025-08-17T22:57:00,card,0.08
O4200000627,2,1997,2025-08-17T22:59:00,card,0.06
O4200000629,3,1807,2025-08-17T23:14:00,card,0.04
O4200000631,7,1355,2025-08-17T23:17:00,mobile,0.06
O4200000632,10,784,2025-08-17T23:36:00,cash,0.0
O4200000633,1,1792,2025-08-17T23:43:00,cash,0.01
O4200000634,3,1035,2025-08-17T23:50:00,cash,0.05
O4200000635,9,1272,2025-08-17T23:54:00,mobile,0.0
O4200000636,4,304,2025-08-17T23:56:00,cash,0.06
O4200000637,8,106,2025-08-17T23:57:00,mobile,0.0
O4200000638,5,1235,2025-08-18T00:04:00,mobile,0.0
O4200000639,6,225,2025-08-18T00:04:00,card,0.08
O4200000640,7,1481,2025-08-18T00:11:00,card,0.0
O4200000641,6,1926,2025-08-18T00:12:00,mobile,0.04
O4200000642,1,1719,2025-08-18T00:17:00,card,0.03
O4200000643,9,332,2025-08-18T00:18:00,card,0.0
O4200000644,5,391,2025-08-18T00:18:00,mobile,0.07
O4200000645,4,1433,2025-08-18T00:19:00,card,0.03
O4200000646,7,1497,2025-08-18T00:20:00,mobile,0.06
O4200000647,1,243,2025-08-18T00:30:00,card,0.03
O4200000648,6,1341,2025-08-18T00:37:00,card,0.03
O4200000649,7,807,2025-08-18T00:42:00,cash,0.02
O4200000650,6,1405,2025-08-18T00:45:00,card,0.04
O4200000652,10,1731,2025-08-18T00:48:00,card,0.07
O4200000653,4,1583,2025-08-18T00:56:00,card,0.0
O4200000654,3,436,2025-08-18T01:02:00,card,0.08
O4200000655,3,312,2025-08-18T01:02:00,mobile,0.02
O4200000656,10,1884,2025-08-18T01:07:00,card,0.0
O4200000657,10,479,2025-08-18T01:08:00,card,0.03
O4200000659,2,432,2025-08-18T01:21:00,card,0.04
O4200000660,6,1594,2025-08-18T01:27:00,cash,0.06
O4200000661,3,266,2025-08-18T01:28:00,card,0.03
O4200000662,6,517,2025-08-18T01:31:00,card,0.0
O4200000663,6,472,2025-08-18T01:37:00,card,0.0
O4200000664,3,163,2025-08-18T01:43:00,cash,0.0
O4200000665,10,482,2025-08-18T01:53:00,card,0.05
O4200000666,6,443,2025-08-18T02:00:00,card,0.06
O4200000667,5,1421,2025-08-18T02:02:00,card,0.07
O4200000668,7,536,2025-08-18T02:14:00,card,0.0
O4200000669,3,361,2025-08-18T02:21:00,card,0.04
O4200000670,1,1938,2025-08-18T02:21:00,card,0.0
O4200000671,5,450,2025-08-18T02:21:00,card,0.02
O4200000672,8,1688,2025-08-18T02:36:00,card,0.0
O4200000673,6,505,2025-08-18T02:38:00,card,0.0
O4200000674,10,252,2025-08-18T02:40:00,card,0.04
O4200000675,2,1614,2025-08-18T02:41:00,card,0.11
O4200000676,5,1708,2025-08-18T02:54:00,card,0.05
O4200000677,6,437,2025-08-18T02:54:00,card,0.07
O4200000678,6,739,2025-08-18T02:54:00,card,0.08
O4200000679,3,1985,2025-08-18T02:57:00,card,0.04
O4200000680,4,1023,2025-08-18T02:59:00,card,0.04
O4200000681,6,494,2025-08-18T03:01:00,mobile,0.02
O4200000682,7,1441,2025-08-18T03:02:00,card,0.04
O4200000683,10,895,2025-08-18T03:02:00,card,0.07
O4200000684,2,1616,2025-08-18T03:08:00,card,0.0
O4200000685,3,1075,2025-08-18T03:08:00,card,0.0
O4200000686,7,411,2025-08-18T03:13:00,card,0.0
O4200000687,8,1193,2025-08-18T03:14:00,card,0.08
O4200000688,6,327,2025-08-18T03:17:00,cash,0.0
O4200000689,9,1136,2025-08-18T03:20:00,card,0.06
O4200000690,7,814,2025-08-18T03:22:00,card,0.0
O4200000691,3,132,2025-08-18T03:28:00,cash,0.09
O4200000692,1,449,2025-08-18T03:35:00,cash,0.0
O4200000693,9,1946,2025-08-18T03:37:00,card,0.0
O4200000694,2,932,2025-08-18T03:39:00,mobile,0.0
O4200000695,9,1226,2025-08-18T03:46:00,card,0.08
O4200000696,2,1127,2025-08-18T03:53:00,card,0.1
O4200000697,2,902,2025-08-18T03:57:00,card,0.0
O4200000698,9,1590,2025-08-18T04:01:00,card,0.0
O4200000699,7,854,2025-08-18T04:02:00,card,0.0
O4200000700,3,632,2025-08-18T04:06:00,card,0.03
O4200000701,7,172,2025-08-18T04:07:00,cash,0.07
O4200000702,3,655,2025-08-18T04:08:00,card,0.04
O4200000703,7,292,2025-08-18T04:26:00,card,0.08
O4200000704,9,1833,2025-08-18T04:38:00,card,0.0
O4200000705,7,1648,2025-08-18T04:41:00,card,0.01
O4200000706,5,1059,2025-08-18T05:01:00,card,0.0
O4200000707,1,736,2025-08-18T05:05:00,cash,0.05
O4200000708,6,1876,2025-08-18T05:08:00,card,0.05
O4200000709,3,1331,2025-08-18T05:10:00,cash,0.0
O4200000710,3,1731,2025-08-18T05:10:00,card,0.04
O4200000711,1,396,2025-08-18T05:26:00,card,0.09
O4200000712,8,129,2025-08-18T05:37:00,cash,0.0
O4200000713,4,1864,2025-08-18T05:43:00,card,0.04
O4200000714,9,487,2025-08-18T05:43:00,card,0.0
O4200000715,5,1684,2025-08-18T06:01:00,mobile,0.0
O4200000716,2,1818,2025-08-18T06:03:00,card,0.0
O4200000717,6,1752,2025-08-18T06:03:00,card,0.06
O4200000718,10,1685,2025-08-18T06:09:00,card,0.0
O4200000719,1,1794,2025-08-18T06:10:00,card,0.0
O4200000720,6,1725,2025-08-18T06:14:00,card,0.05
O4200000721,6,634,2025-08-18T06:19:00,mobile,0.03
O4200000722,8,1935,2025-08-18T06:28:00,card,0.04
O4200000723,6,1950,2025-08-18T06:30:00,card,0.0
O4200000725,4,1677,2025-08-18T06:41:00,card,0.02
O4200000726,8,96,2025-08-18T06:50:00,cash,0.0
O4200000727,2,848,2025-08-18T07:00:00,card,0.1
O4200000728,4,1530,2025-08-18T07:03:00,mobile,0.04
O4200000729,8,499,2025-08-18T07:11:00,card,0.05
O4200000730,3,1606,2025-08-18T07:15:00,card,0.04
O4200000731,2,167,2025-08-18T07:18:00,card,0.04
O4200000732,10,319,2025-08-18T07:18:00,card,0.05
O4200000733,6,80,2025-08-18T07:20:00,card,0.05
O4200000734,1,1281,2025-08-18T07:21:00,card,0.0
O4200000735,3,1193,2025-08-18T07:28:00,card,0.0
O4200000736,7,1595,2025-08-18T07:29:00,card,0.03
O4200000737,10,137,2025-08-18T08:08:00,mobile,0.03
O4200000738,7,429,2025-08-18T08:11:00,cash,0.07
O4200000739,10,1636,2025-08-18T08:11:00,card,0.0
O4200000740,9,1959,2025-08-18T08:41:00,card,0.0
O4200000741,4,1807,2025-08-18T08:56:00,card,0.06
O4200000742,4,1812,2025-08-18T08:56:00,card,0.02
O4200000743,4,539,2025-08-18T09:00:00,mobile,0.0
O4200000744,7,1016,2025-08-18T09:22:00,card,0.08
O4200000745,1,1477,2025-08-18T09:22:00,card,0.01
O4200000746,7,1992,2025-08-18T09:56:00,card,0.0
O4200000747,10,1280,2025-08-18T10:01:00,card,0.09
O4200000748,5,160,2025-08-18T10:16:00,cash,0.07
O4200000749,2,5,2025-08-18T10:21:00,card,0.02
O4200000750,10,817,2025-08-18T10:35:00,card,0.06
O4200000751,9,1288,2025-08-18T10:36:00,mobile,0.06
O4200000752,5,810,2025-08-18T10:38:00,card,0.0
O4200000753,9,50,2025-08-18T10:44:00,card,0.06
O4200000754,3,1393,2025-08-18T10:44:00,card,0.09
O4200000755,2,1648,2025-08-18T10:44:00,mobile,0.03
O4200000756,9,1246,2025-08-18T10:51:00,cash,0.0
O4200000757,1,792,2025-08-18T10:51:00,card,0.0
O4200000758,1,16,2025-08-18T10:55:00,card,0.06
O4200000759,7,75,2025-08-18T10:57:00,cash,0.05
O4200000760,9,896,2025-08-18T11:08:00,card,0.04
O4200000761,6,145,2025-08-18T11:08:00,cash,0.08
O4200000763,2,612,2025-08-18T11:35:00,card,0.0
O4200000764,3,1093,2025-08-18T11:47:00,card,0.07
O4200000765,3,1089,2025-08-18T11:52:00,cash,0.03
O4200000766,4,1848,2025-08-18T11:59:00,card,0.0
O4200000767,7,164,2025-08-18T12:06:00,mobile,0.0
O4200000768,1,1682,2025-08-18T12:07:00,card,0.02
O4200000769,8,384,2025-08-18T12:08:00,card,0.04
O4200000770,2,600,2025-08-18T12:15:00,cash,0.02
O4200000771,7,1130,2025-08-18T12:16:00,cash,0.0
O4200000772,5,14,2025-08-18T12:17:00,card,0.0
O4200000773,2,1167,2025-08-18T12:19:00,card,0.13
O4200000774,4,292,2025-08-18T12:19:00,card,0.0
O4200000775,9,1950,2025-08-18T12:20:00,card,0.04
O4200000776,4,1310,2025-08-18T12:31:00,card,0.06
O4200000777,5,282,2025-08-18T12:31:00,cash,0.06
O4200000778,9,454,2025-08-18T12:31:00,card,0.06
O4200000779,1,1103,2025-08-18T12:32:00,card,0.0
O4200000780,1,1248,2025-08-18T12:42:00,mobile,0.0
O4200000781,7,1135,2025-08-18T12:43:00,card,0.06
O4200000782,2,661,2025-08-18T12:55:00,card,0.0
O4200000783,6,996,2025-08-18T13:04:00,cash,0.0
O4200000784,4,743,2025-08-18T13:08:00,card,0.0
O4200000785,1,1630,2025-08-18T13:24:00,card,0.0
O4200000786,6,436,2025-08-18T13:28:00,card,0.12
O4200000787,1,811,2025-08-18T13:32:00,card,0.08
O4200000788,1,1823,2025-08-18T13:33:00,mobile,0.0
O4200000789,10,1928,2025-08-18T13:43:00,card,0.11
O4200000790,8,986,2025-08-18T13:44:00,card,0.04
O4200000791,4,675,2025-08-18T13:51:00,cash,0.0
O4200000792,5,904,2025-08-18T13:51:00,cash,0.0
O4200000793,1,312,2025-08-18T13:56:00,cash,0.0
O4200000794,3,732,2025-08-18T13:57:00,card,0.0
O4200000795,2,56,2025-08-18T14:11:00,cash,0.0
O4200000796,9,407,2025-08-18T14:12:00,mobile,0.09
O4200000797,9,1457,2025-08-18T14:15:00,mobile,0.04
O4200000798,1,1226,2025-08-18T14:17:00,card,0.04
O4200000799,2,722,2025-08-18T14:30:00,mobile,0.09
O4200000800,6,1167,2025-08-18T14:30:00,card,0.04
O4200000801,3,1464,2025-08-18T14:32:00,card,0.0
O4200000802,7,792,2025-08-18T14:33:00,cash,0.01
O4200000803,1,933,2025-08-18T14:50:00,card,0.08
O4200000804,7,1345,2025-08-18T14:50:00,card,0.01
O4200000805,1,1374,2025-08-18T14:57:00,card,0.02
O4200000806,1,1491,2025-08-18T14:58:00,card,0.0
O4200000807,2,1883,2025-08-18T15:01:00,card,0.02
O4200000808,5,461,2025-08-18T15:05:00,mobile,0.04
O4200000809,1,931,2025-08-18T15:05:00,cash,0.09
O4200000810,2,336,2025-08-18T15:06:00,card,0.04
O4200000811,6,1488,2025-08-18T15:17:00,card,0.0
O4200000812,7,534,2025-08-18T15:24:00,card,0.08
O4200000813,5,789,2025-08-18T15:45:00,card,0.0
O4200000814,9,153,2025-08-18T15:45:00,cash,0.08
O4200000815,5,1433,2025-08-18T15:52:00,card,0.04
O4200000816,3,426,2025-08-18T15:54:00,card,0.07
O4200000817,5,1127,2025-08-18T16:02:00,card,0.01
O4200000818,4,767,2025-08-18T16:13:00,cash,0.0
O4200000819,8,1882,2025-08-18T16:13:00,mobile,0.0
O4200000820,4,108,2025-08-18T16:17:00,card,0.0
O4200000821,8,213,2025-08-18T16:27:00,card,0.04
O4200000822,4,1655,2025-08-18T16:43:00,mobile,0.0
O4200000823,7,447,2025-08-18T16:44:00,card,0.0
O4200000824,6,624,2025-08-18T16:45:00,cash,0.08
O4200000825,10,1439,2025-08-18T16:58:00,cash,0.0
O4200000826,8,646,2025-08-18T16:59:00,cash,0.05
O4200000827,10,1695,2025-08-18T17:00:00,cash,0.06
O4200000828,2,1849,2025-08-18T17:01:00,card,0.0
O4200000829,5,835,2025-08-18T17:08:00,card,0.0
O4200000830,5,1354,2025-08-18T17:08:00,card,0.07
O4200000831,9,1685,2025-08-18T17:09:00,card,0.03
O4200000832,7,957,2025-08-18T17:26:00,card,0.0
O4200000833,6,1319,2025-08-18T17:29:00,card,0.0
O4200000834,5,148,2025-08-18T17:29:00,card,0.0
O4200000835,4,1252,2025-08-18T17:29:00,card,0.09
O4200000836,3,1842,2025-08-18T17:30:00,card,0.01
O4200000837,2,1521,2025-08-18T17:30:00,cash,0.09
O4200000838,2,1184,2025-08-18T17:37:00,card,0.06
O4200000839,6,1092,2025-08-18T17:41:00,card,0.09
O4200000840,8,113,2025-08-18T17:42:00,mobile,0.05
O4200000841,10,371,2025-08-18T17:46:00,card,0.05
O4200000842,3,1251,2025-08-18T17:50:00,card,0.05
O4200000843,6,311,2025-08-18T17:53:00,mobile,0.13
O4200000844,10,1093,2025-08-18T17:55:00,card,0.08
O4200000845,8,1651,2025-08-18T17:57:00,cash,0.04
O4200000847,9,1983,2025-08-18T18:05:00,card,0.0
O4200000848,7,328,2025-08-18T18:19:00,cash,0.07
O4200000849,10,332,2025-08-18T18:36:00,card,0.0
O4200000850,7,1500,2025-08-18T18:40:00,mobile,0.04
O4200000852,8,1921,2025-08-18T18:42:00,card,0.05
O4200000853,8,801,2025-08-18T18:42:00,mobile,0.04
O4200000854,10,30,2025-08-18T18:47:00,cash,0.05
O4200000855,5,365,2025-08-18T18:54:00,card,0.02
O4200000858,5,1909,2025-08-18T18:58:00,cash,0.08
O4200000860,2,1982,2025-08-18T19:02:00,card,0.0
O4200000861,3,491,2025-08-18T19:02:00,cash,0.02
O4200000862,8,1981,2025-08-18T19:02:00,card,0.06
O4200000864,1,1678,2025-08-18T19:06:00,card,0.04
O4200000865,6,1506,2025-08-18T19:26:00,cash,0.0
O4200000866,6,787,2025-08-18T19:26:00,cash,0.03
O4200000867,1,341,2025-08-18T19:40:00,card,0.0
O4200000868,5,1966,2025-08-18T19:40:00,card,0.0
O4200000869,2,692,2025-08-18T19:41:00,card,0.04
O4200000870,7,242,2025-08-18T19:42:00,card,0.06
O4200000871,3,210,2025-08-18T19:42:00,mobile,0.0
O4200000872,2,677,2025-08-18T19:48:00,mobile,0.0
O4200000873,4,1553,2025-08-18T19:51:00,mobile,0.0
O4200000874,10,298,2025-08-18T20:03:00,card,0.03
O4200000875,8,1549,2025-08-18T20:03:00,card,0.05
O4200000876,8,1040,2025-08-18T20:03:00,card,0.0
O4200000877,5,673,2025-08-18T20:06:00,mobile,0.0
O4200000878,1,11,2025-08-18T20:32:00,card,0.05
O4200000879,9,1735,2025-08-18T20:46:00,mobile,0.0
O4200000880,5,433,2025-08-18T20:47:00,card,0.0
O4200000881,10,1881,2025-08-18T20:48:00,mobile,0.04
O4200000882,7,1834,2025-08-18T20:50:00,card,0.0
O4200000883,4,1138,2025-08-18T20:55:00,card,0.02
O4200000884,1,955,2025-08-18T20:55:00,card,0.03
O4200000885,9,1999,2025-08-18T20:55:00,mobile,0.03
O4200000886,9,1143,2025-08-18T20:58:00,card,0.05
O4200000887,8,1347,2025-08-18T20:58:00,card,0.0
O4200000888,8,401,2025-08-18T20:58:00,cash,0.01
O4200000889,2,727,2025-08-18T20:59:00,card,0.07
O4200000890,8,205,2025-08-18T21:02:00,card,0.06
O4200000891,10,1588,2025-08-18T21:07:00,mobile,0.06
O4200000892,7,1131,2025-08-18T21:09:00,cash,0.0
O4200000893,4,1621,2025-08-18T21:12:00,card,0.03
O4200000894,3,1101,2025-08-18T21:18:00,card,0.04
O4200000895,2,703,2025-08-18T21:21:00,card,0.04
O4200000897,2,1050,2025-08-18T21:23:00,card,0.05
O4200000898,2,1306,2025-08-18T21:24:00,mobile,0.0
O4200000899,8,266,2025-08-18T21:24:00,card,0.07
O4200000900,2,213,2025-08-18T21:26:00,mobile,0.0
O4200000901,9,684,2025-08-18T21:30:00,card,0.0
O4200000902,9,119,2025-08-18T21:44:00,card,0.07
O4200000903,10,1102,2025-08-18T21:56:00,card,0.02
O4200000904,7,1417,2025-08-18T21:56:00,card,0.0
O4200000905,7,1718,2025-08-18T21:57:00,card,0.04
O4200000906,4,937,2025-08-18T22:00:00,card,0.09
O4200000907,3,1318,2025-08-18T22:06:00,cash,0.03
O4200000908,3,381,2025-08-18T22:08:00,card,0.11
O4200000909,4,356,2025-08-18T22:21:00,mobile,0.01
O4200000910,5,750,2025-08-18T22:29:00,card,0.0
O4200000911,7,1021,2025-08-18T22:30:00,card,0.07
O4200000912,5,207,2025-08-18T22:33:00,card,0.1
O4200000915,7,1168,2025-08-18T22:49:00,cash,0.08
O4200000916,9,1386,2025-08-18T22:52:00,card,0.04
O4200000917,1,1575,2025-08-18T23:05:00,card,0.0
O4200000918,10,924,2025-08-18T23:13:00,cash,0.04
O4200000919,7,1246,2025-08-18T23:15:00,cash,0.11
O4200000920,1,1686,2025-08-18T23:31:00,mobile,0.0
O4200000921,10,1697,2025-08-18T23:36:00,cash,0.09
O4200000922,10,1111,2025-08-18T23:42:00,card,0.0
O4200000923,9,1545,2025-08-18T23:45:00,card,0.0
O4200000924,7,1234,2025-08-18T23:46:00,card,0.05
O4200000925,7,1175,2025-08-18T23:48:00,cash,0.04
O4200000926,8,1632,2025-08-18T23:48:00,card,0.01
O4200000927,5,1117,2025-08-18T23:51:00,card,0.08
O4200000928,9,1368,2025-08-18T23:55:00,card,0.0
O4200000929,9,312,2025-08-19T00:03:00,card,0.0
O4200000930,10,1677,2025-08-19T00:06:00,card,0.01
O4200000931,2,526,2025-08-19T00:06:00,card,0.03
O4200000932,9,628,2025-08-19T00:09:00,cash,0.0
O4200000933,9,1792,2025-08-19T00:18:00,card,0.1
O4200000934,3,922,2025-08-19T00:18:00,mobile,0.08
O4200000936,4,663,2025-08-19T00:38:00,card,0.02
O4200000937,9,618,2025-08-19T00:39:00,cash,0.06
O4200000938,6,1221,2025-08-19T00:44:00,card,0.0
O4200000939,1,1956,2025-08-19T00:48:00,mobile,0.0
O4200000940,5,777,2025-08-19T00:51:00,card,0.0
O4200000941,2,271,2025-08-19T00:59:00,cash,0.06
O4200000942,4,28,2025-08-19T01:13:00,card,0.0
O4200000943,8,953,2025-08-19T01:14:00,cash,0.0
O4200000944,5,1860,2025-08-19T01:14:00,mobile,0.03
O4200000945,10,1618,2025-08-19T01:15:00,card,0.06
O4200000946,7,426,2025-08-19T01:24:00,card,0.08
O4200000947,4,1289,2025-08-19T01:27:00,card,0.09
O4200000948,7,1456,2025-08-19T01:28:00,card,0.0
O4200000949,8,462,2025-08-19T01:32:00,card,0.01
O4200000950,1,109,2025-08-19T01:34:00,card,0.06
O4200000951,1,1056,2025-08-19T01:49:00,mobile,0.1
O4200000952,1,1222,2025-08-19T01:51:00,cash,0.0
O4200000953,9,1471,2025-08-19T02:00:00,cash,0.0
O4200000954,3,1507,2025-08-19T02:04:00,mobile,0.0
O4200000955,10,1236,2025-08-19T02:20:00,card,0.03
O4200000956,10,1364,2025-08-19T02:32:00,card,0.0
O4200000957,8,1374,2025-08-19T02:40:00,card,0.09
O4200000958,5,457,2025-08-19T02:42:00,card,0.0
O4200000959,5,944,2025-08-19T02:50:00,card,0.0
O4200000960,7,1445,2025-08-19T02:53:00,card,0.06
O4200000961,1,370,2025-08-19T02:57:00,mobile,0.0
O4200000962,6,567,2025-08-19T03:01:00,card,0.02
