order_id,line_number,product_id,qty,unit_price,extended_price
O4200000265,2,16,1,2.67,2.67
O4200000266,1,78,1,8.8,8.8
O4200000266,2,199,1,11.61,11.61
O4200000267,1,23,1,17.0,17.0
O4200000268,1,179,1,22.27,22.27
O4200000269,1,103,2,7.76,15.52
O4200000269,2,185,4,24.57,98.28
O4200000270,1,60,1,16.42,16.42
O4200000270,2,156,1,23.98,23.98
O4200000270,3,60,1,16.42,16.42
O4200000271,1,146,1,16.99,16.99
O4200000271,2,187,5,9.04,45.2
O4200000271,3,164,1,11.38,11.38
O4200000272,1,33,1,12.37,12.37
O4200000273,1,43,1,6.26,6.26
O4200000274,1,171,1,15.83,15.83
O4200000274,2,151,1,16.98,16.98
O4200000274,3,73,2,15.88,31.76
O4200000274,4,65,1,18.04,18.04
O4200000275,1,187,5,8.5,42.5
O4200000276,1,62,1,22.82,22.82
O4200000277,1,49,1,8.0,8.0
O4200000277,2,120,3,11.23,33.69
O4200000277,3,26,4,9.36,37.44
O4200000278,1,106,1,24.01,24.01
O4200000279,1,149,1,0.97,0.97
O4200000280,1,55,1,24.61,24.61
O4200000281,1,154,1,24.24,24.24
O4200000281,2,109,1,9.72,9.72
O4200000281,3,21,5,6.14,30.7
O4200000283,1,56,4,4.75,19.0
O4200000283,2,67,1,12.97,12.97
O4200000283,3,127,1,21.25,21.25
O4200000283,4,145,1,1.98,1.98
O4200000283,5,155,1,19.43,19.43
O4200000284,1,73,5,16.04,80.2
O4200000284,2,183,1,1.17,1.17
O4200000284,3,180,1,17.45,17.45
O4200000284,4,187,1,8.77,8.77
O4200000284,5,200,2,14.02,28.04
O4200000285,1,95,1,27.23,27.23
O4200000286,1,87,1,15.83,15.83
O4200000286,2,31,1,16.04,16.04
O4200000286,3,154,1,25.25,25.25
O4200000286,4,159,1,4.05,4.05
O4200000286,5,145,1,2.2,2.2
O4200000286,6,200,1,14.45,14.45
O4200000287,1,50,1,17.87,17.87
O4200000287,2,88,1,4.25,4.25
O4200000288,1,167,1,11.48,11.48
O4200000288,2,180,1,16.91,16.91
O4200000288,3,10,1,25.46,25.46
O4200000288,4,50,1,16.8,16.8
O4200000288,5,170,1,12.25,12.25
O4200000288,6,56,1,4.96,4.96
O4200000289,1,82,4,19.63,78.52
O4200000289,2,58,1,24.72,24.72
O4200000289,3,131,1,6.01,6.01
O4200000290,1,77,1,5.68,5.68
O4200000290,2,194,3,14.44,43.32
O4200000290,3,82,1,19.04,19.04
O4200000290,4,104,4,22.33,89.32
O4200000290,5,147,1,11.42,11.42
O4200000292,1,114,4,11.28,45.12
O4200000293,1,93,1,14.78,14.78
O4200000293,2,13,1,22.78,22.78
O4200000294,1,60,3,17.85,53.55
O4200000295,1,70,1,4.64,4.64
O4200000295,2,152,1,18.14,18.14
O4200000295,3,32,4,16.37,65.48
O4200000295,4,74,4,7.82,31.28
O4200000295,5,5,4,17.2,68.8
O4200000296,1,29,1,10.88,10.88
O4200000296,2,139,1,6.24,6.24
O4200000296,3,1,5,7.75,38.75
O4200000297,1,106,3,25.36,76.08
O4200000298,1,127,1,23.61,23.61
O4200000298,2,179,5,22.27,111.35
O4200000298,3,108,5,20.48,102.4
O4200000299,1,109,1,10.13,10.13
O4200000299,2,78,1,9.56,9.56
O4200000300,1,188,1,17.43,17.43
O4200000300,2,89,1,16.12,16.12
O4200000300,3,89,1,16.12,16.12
O4200000300,4,51,2,4.24,8.48
O4200000301,1,184,1,5.91,5.91
O4200000301,2,156,1,26.06,26.06
O4200000301,3,68,1,7.93,7.93
O4200000302,1,187,1,7.86,7.86
O4200000303,1,94,1,3.14,3.14
O4200000303,2,95,3,27.23,81.69
O4200000304,1,166,1,16.57,16.57
O4200000304,2,171,1,15.34,15.34
O4200000305,1,171,1,15.5,15.5
O4200000305,2,40,1,17.72,17.72
O4200000305,3,33,1,11.63,11.63
O4200000305,4,49,1,7.52,7.52
O4200000305,5,130,1,11.37,11.37
O4200000305,6,127,1,17.09,17.09
O4200000306,1,70,1,4.83,4.83
O4200000306,2,150,1,14.15,14.15
O4200000306,3,96,1,2.93,2.93
O4200000306,4,20,1,9.49,9.49
O4200000307,1,124,5,1.84,9.2
O4200000307,2,114,1,11.66,11.66
O4200000307,3,78,1,6.83,6.83
O4200000307,4,103,1,7.52,7.52
O4200000307,5,187,5,8.5,42.5
O4200000307,6,90,1,17.34,17.34
O4200000308,1,146,4,12.4,49.6
O4200000308,2,31,2,16.04,32.08
O4200000308,3,145,1,2.2,2.2
O4200000308,4,1,1,8.16,8.16
O4200000308,5,91,1,23.76,23.76
O4200000308,6,116,1,12.67,12.67
O4200000309,1,25,2,23.69,47.38
O4200000309,2,149,1,0.97,0.97
O4200000310,1,132,2,5.17,10.34
O4200000310,2,185,2,24.06,48.12
O4200000311,1,182,1,5.11,5.11
O4200000311,2,114,1,12.4,12.4
O4200000312,1,133,1,16.33,16.33
O4200000312,2,87,1,15.36,15.36
O4200000313,1,123,1,23.51,23.51
O4200000313,2,35,3,13.83,41.49
O4200000313,3,138,1,24.1,24.1
O4200000313,4,51,1,4.24,4.24
O4200000313,5,176,2,19.45,38.9
O4200000314,1,91,1,23.76,23.76
O4200000314,2,47,1,19.98,19.98
O4200000314,3,132,3,5.44,16.32
O4200000314,4,79,1,13.48,13.48
O4200000314,5,57,1,2.91,2.91
O4200000314,6,20,1,9.68,9.68
O4200000315,1,76,1,12.35,12.35
O4200000315,2,62,2,22.82,45.64
O4200000315,3,54,1,19.86,19.86
O4200000315,4,194,3,14.89,44.67
O4200000316,1,189,1,10.97,10.97
O4200000316,2,82,1,19.63,19.63
O4200000316,3,96,1,2.99,2.99
O4200000316,4,159,1,4.05,4.05
O4200000316,5,82,1,19.63,19.63
O4200000317,1,171,1,15.83,15.83
O4200000318,1,179,1,21.6,21.6
O4200000318,2,171,1,16.0,16.0
O4200000318,3,197,1,11.9,11.9
O4200000318,4,176,2,18.87,37.74
O4200000318,5,33,1,12.0,12.0
O4200000318,6,149,3,0.94,2.82
O4200000319,1,106,1,26.98,26.98
O4200000319,2,190,1,11.32,11.32
O4200000319,3,67,1,14.42,14.42
O4200000319,4,121,1,2.26,2.26
O4200000320,1,106,1,24.28,24.28
O4200000321,1,46,5,26.86,134.3
O4200000321,2,11,1,17.66,17.66
O4200000322,1,87,1,15.83,15.83
O4200000322,2,134,1,3.15,3.15
O4200000322,3,78,1,7.27,7.27
O4200000323,1,50,1,17.87,17.87
O4200000323,2,180,1,17.99,17.99
O4200000323,3,106,1,26.98,26.98
O4200000324,1,127,1,17.45,17.45
O4200000324,2,114,2,11.9,23.8
O4200000325,1,91,1,22.81,22.81
O4200000325,2,180,1,17.27,17.27
O4200000325,3,184,1,5.67,5.67
O4200000326,1,94,1,3.34,3.34
O4200000327,1,179,1,20.93,20.93
O4200000327,2,160,3,18.35,55.05
O4200000327,3,172,1,23.58,23.58
O4200000327,4,122,1,4.12,4.12
O4200000328,1,143,4,6.94,27.76
O4200000328,2,76,1,10.99,10.99
O4200000329,1,52,4,7.95,31.8
O4200000330,1,94,1,3.21,3.21
O4200000330,2,5,1,17.57,17.57
O4200000330,3,149,1,0.93,0.93
O4200000330,4,4,1,25.96,25.96
O4200000331,1,58,1,23.24,23.24
O4200000331,2,161,2,5.63,11.26
O4200000331,3,94,1,3.14,3.14
O4200000331,4,122,2,4.12,8.24
O4200000331,5,119,1,22.58,22.58
O4200000332,1,173,2,10.55,21.1
O4200000333,1,111,1,6.69,6.69
O4200000333,2,161,1,5.57,5.57
O4200000334,1,79,1,13.48,13.48
O4200000334,2,158,1,17.3,17.3
O4200000334,3,171,1,16.49,16.49
O4200000334,4,122,1,4.38,4.38
O4200000335,1,83,1,22.32,22.32
O4200000335,2,182,1,5.06,5.06
O4200000335,3,171,1,16.33,16.33
O4200000335,4,132,1,5.39,5.39
O4200000335,5,54,1,19.66,19.66
O4200000335,6,96,1,2.96,2.96
O4200000336,1,131,1,6.01,6.01
O4200000336,2,45,1,29.24,29.24
O4200000336,3,41,5,12.77,63.85
O4200000336,4,16,1,2.67,2.67
O4200000336,5,196,1,12.45,12.45
O4200000336,6,178,1,11.43,11.43
O4200000337,1,165,1,12.4,12.4
O4200000338,1,164,1,11.38,11.38
O4200000338,2,25,5,23.69,118.45
O4200000339,1,70,1,4.78,4.78
O4200000339,2,114,1,12.03,12.03
O4200000339,3,91,1,23.05,23.05
O4200000340,1,51,1,4.11,4.11
O4200000340,2,143,1,7.57,7.57
O4200000341,1,50,2,16.98,33.96
O4200000341,2,143,3,7.41,22.23
O4200000341,3,154,1,23.99,23.99
O4200000341,4,167,3,11.6,34.8
O4200000341,5,118,1,2.82,2.82
O4200000341,6,78,1,6.9,6.9
O4200000341,7,171,1,15.67,15.67
O4200000342,1,138,1,24.1,24.1
O4200000343,1,171,1,16.49,16.49
O4200000344,1,153,1,10.15,10.15
O4200000344,2,15,1,11.63,11.63
O4200000345,1,51,1,4.24,4.24
O4200000346,1,90,1,17.53,17.53
O4200000346,2,114,1,11.78,11.78
O4200000347,1,167,1,11.48,11.48
O4200000347,2,91,1,22.33,22.33
O4200000347,3,94,1,3.14,3.14
O4200000347,4,34,1,5.73,5.73
O4200000348,1,24,1,10.58,10.58
O4200000348,2,132,1,5.11,5.11
O4200000348,3,54,1,18.67,18.67
O4200000348,4,146,3,11.66,34.98
O4200000348,5,108,1,19.25,19.25
O4200000348,6,138,1,22.65,22.65
O4200000349,1,129,1,25.66,25.66
O4200000349,2,15,2,11.99,23.98
O4200000349,3,148,1,2.49,2.49
O4200000350,1,40,1,17.34,17.34
O4200000350,2,49,4,7.36,29.44
O4200000351,1,173,5,9.78,48.9
O4200000351,2,67,1,12.83,12.83
O4200000352,1,58,1,23.48,23.48
O4200000352,2,155,1,18.05,18.05
O4200000353,1,160,3,18.15,54.45
O4200000353,2,184,1,5.5,5.5
O4200000353,3,198,1,22.22,22.22
O4200000354,1,56,1,4.91,4.91
O4200000354,2,16,4,2.48,9.92
O4200000355,1,34,1,5.61,5.61
O4200000355,2,70,1,4.54,4.54
O4200000355,3,28,1,9.2,9.2
O4200000355,4,33,1,11.38,11.38
O4200000356,1,119,1,24.02,24.02
O4200000356,2,197,1,12.27,12.27
O4200000356,3,124,1,1.96,1.96
O4200000356,4,23,1,17.0,17.0
O4200000356,5,175,1,19.74,19.74
O4200000357,1,57,1,2.85,2.85
O4200000357,2,128,1,26.66,26.66
O4200000358,1,137,3,18.36,55.08
O4200000358,2,156,1,26.06,26.06
O4200000358,3,172,5,25.09,125.45
O4200000358,4,99,1,10.41,10.41
O4200000358,5,50,1,17.87,17.87
O4200000359,1,130,1,12.1,12.1
O4200000359,2,33,1,12.37,12.37
O4200000359,3,82,1,19.63,19.63
O4200000360,1,164,1,11.38,11.38
O4200000360,2,171,1,16.49,16.49
O4200000360,3,175,1,19.74,19.74
O4200000361,1,176,1,18.48,18.48
O4200000362,1,177,1,14.14,14.14
O4200000362,2,91,1,23.76,23.76
O4200000363,1,76,1,11.86,11.86
O4200000363,2,94,1,3.21,3.21
O4200000363,3,21,1,6.14,6.14
O4200000364,1,94,3,3.34,10.02
O4200000365,1,98,1,7.87,7.87
O4200000365,2,183,1,1.16,1.16
O4200000366,1,146,1,11.29,11.29
O4200000367,1,13,1,23.02,23.02
O4200000367,2,88,1,4.08,4.08
O4200000368,1,109,1,9.62,9.62
O4200000369,1,56,1,5.28,5.28
O4200000370,1,171,1,15.17,15.17
O4200000370,2,185,1,23.3,23.3
O4200000371,1,90,1,17.16,17.16
O4200000372,1,170,1,13.03,13.03
O4200000373,1,173,1,10.99,10.99
O4200000373,2,149,1,0.97,0.97
O4200000374,1,26,1,9.36,9.36
O4200000375,1,109,2,9.93,19.86
O4200000375,2,34,1,5.98,5.98
O4200000375,3,138,1,23.62,23.62
O4200000375,4,156,1,25.54,25.54
O4200000375,5,34,1,5.98,5.98
O4200000375,6,61,1,23.88,23.88
O4200000376,1,96,1,2.9,2.9
O4200000377,1,76,1,12.35,12.35
O4200000377,2,1,1,8.16,8.16
O4200000377,3,25,1,23.69,23.69
O4200000377,4,178,1,11.43,11.43
O4200000378,1,40,1,18.85,18.85
O4200000378,2,16,1,2.67,2.67
O4200000379,1,77,4,5.51,22.04
O4200000381,1,138,5,24.1,120.5
O4200000382,1,50,1,17.16,17.16
O4200000382,2,167,4,11.72,46.88
O4200000383,1,67,2,13.84,27.68
O4200000385,1,43,1,6.59,6.59
O4200000385,2,74,5,8.32,41.6
O4200000385,3,103,5,8.0,40.0
O4200000386,1,149,1,0.92,0.92
O4200000386,2,191,1,15.43,15.43
O4200000386,3,192,2,13.32,26.64
O4200000386,4,56,1,5.02,5.02
O4200000387,1,123,1,21.63,21.63
O4200000387,2,32,1,16.03,16.03
O4200000387,3,13,1,22.06,22.06
O4200000387,4,165,1,12.01,12.01
O4200000388,1,15,1,11.99,11.99
O4200000389,1,175,1,19.74,19.74
O4200000389,2,154,1,25.25,25.25
O4200000389,3,88,1,4.25,4.25
O4200000389,4,65,1,18.79,18.79
O4200000389,5,140,1,4.09,4.09
O4200000390,1,141,1,12.14,12.14
O4200000390,2,86,1,22.03,22.03
O4200000390,3,73,1,16.54,16.54
O4200000390,4,176,1,19.45,19.45
O4200000390,5,130,1,12.1,12.1
O4200000391,1,52,1,7.07,7.07
O4200000391,2,100,3,1.96,5.88
O4200000391,3,78,1,6.47,6.47
O4200000392,1,67,1,14.42,14.42
O4200000392,2,198,1,23.89,23.89
O4200000393,1,86,5,22.03,110.15
O4200000393,2,64,1,11.63,11.63
O4200000393,3,168,4,19.76,79.04
O4200000394,1,112,5,18.92,94.6
O4200000394,2,194,1,14.89,14.89
O4200000394,3,73,1,16.54,16.54
O4200000394,4,104,1,23.02,23.02
O4200000395,1,147,4,11.77,47.08
O4200000396,1,103,1,7.28,7.28
O4200000398,1,119,1,24.02,24.02
O4200000398,2,190,1,11.32,11.32
O4200000398,3,120,4,11.23,44.92
O4200000399,1,190,1,11.21,11.21
O4200000399,2,56,1,5.23,5.23
O4200000399,3,128,1,26.93,26.93
O4200000400,1,172,2,24.34,48.68
O4200000400,2,64,1,11.28,11.28
O4200000401,1,74,1,8.32,8.32
O4200000401,2,91,1,23.76,23.76
O4200000402,1,149,1,0.9,0.9
O4200000402,2,98,1,7.54,7.54
O4200000403,1,183,1,1.11,1.11
O4200000403,2,37,1,6.62,6.62
O4200000403,3,106,4,24.82,99.28
O4200000404,1,147,1,11.77,11.77
O4200000405,1,183,1,1.16,1.16
O4200000405,2,87,2,15.2,30.4
O4200000405,3,57,1,2.79,2.79
O4200000406,1,120,1,10.22,10.22
O4200000406,2,168,1,17.98,17.98
O4200000407,1,84,1,13.2,13.2
O4200000408,1,63,1,12.33,12.33
O4200000409,1,57,4,2.82,11.28
O4200000409,2,191,4,15.76,63.04
O4200000410,1,141,5,11.05,55.25
O4200000410,2,90,1,16.79,16.79
O4200000411,1,44,1,10.05,10.05
O4200000411,2,172,1,25.09,25.09
O4200000412,1,4,3,25.96,77.88
O4200000412,2,122,1,4.2,4.2
O4200000413,1,138,1,24.1,24.1
O4200000413,2,116,1,12.67,12.67
O4200000413,3,38,1,19.72,19.72
O4200000413,4,185,1,25.33,25.33
O4200000414,1,112,1,18.92,18.92
O4200000415,1,15,1,11.99,11.99
O4200000415,2,180,1,17.99,17.99
O4200000416,1,184,1,5.91,5.91
O4200000417,1,194,2,14.89,29.78
O4200000417,2,106,1,26.98,26.98
O4200000417,3,91,5,23.76,118.8
O4200000418,1,142,2,6.52,13.04
O4200000418,2,33,1,12.37,12.37
O4200000418,3,88,1,4.25,4.25
O4200000418,4,87,1,15.83,15.83
O4200000418,5,37,1,7.2,7.2
O4200000418,6,4,4,27.04,108.16
O4200000419,1,88,1,3.91,3.91
O4200000419,2,156,1,23.98,23.98
O4200000420,1,145,1,2.16,2.16
O4200000420,2,86,1,21.59,21.59
O4200000421,1,23,3,17.0,51.0
O4200000422,1,116,1,11.53,11.53
O4200000422,2,159,2,3.69,7.38
O4200000423,1,69,1,14.91,14.91
O4200000423,2,33,3,12.12,36.36
O4200000423,3,143,1,7.64,7.64
O4200000424,1,56,2,5.28,10.56
O4200000424,2,128,1,27.2,27.2
O4200000424,3,138,1,24.1,24.1
O4200000424,4,4,1,27.04,27.04
O4200000425,1,42,1,7.21,7.21
O4200000425,2,114,1,12.03,12.03
O4200000425,3,168,1,19.17,19.17
O4200000426,1,69,2,15.21,30.42
O4200000426,2,68,1,7.93,7.93
O4200000427,1,111,1,7.19,7.19
O4200000427,2,187,1,9.04,9.04
O4200000427,3,179,1,22.27,22.27
O4200000428,1,170,1,12.25,12.25
O4200000428,2,116,1,11.91,11.91
O4200000429,1,120,4,11.23,44.92
O4200000429,2,124,1,1.96,1.96
O4200000429,3,4,1,27.04,27.04
O4200000430,1,91,1,23.76,23.76
O4200000430,2,160,1,19.52,19.52
O4200000430,3,96,1,2.99,2.99
O4200000431,1,104,1,21.87,21.87
O4200000431,2,141,1,11.54,11.54
O4200000432,1,74,1,7.99,7.99
O4200000432,2,172,2,24.09,48.18
O4200000432,3,74,2,7.99,15.98
O4200000433,1,13,1,23.98,23.98
O4200000434,1,187,4,8.77,35.08
O4200000434,2,116,1,12.29,12.29
O4200000434,3,9,1,18.56,18.56
O4200000434,4,59,3,8.63,25.89
O4200000435,1,4,1,27.04,27.04
O4200000435,2,192,1,14.02,14.02
O4200000435,3,34,1,6.1,6.1
O4200000435,4,109,5,10.13,50.65
O4200000436,1,99,1,10.41,10.41
O4200000437,1,159,1,4.01,4.01
O4200000438,1,64,1,11.63,11.63
O4200000438,2,199,1,12.62,12.62
O4200000438,3,190,1,11.32,11.32
O4200000439,1,141,1,12.14,12.14
O4200000439,2,183,1,1.21,1.21
O4200000440,1,191,1,15.59,15.59
O4200000441,1,64,1,11.63,11.63
O4200000441,2,61,1,24.37,24.37
O4200000441,3,187,1,9.04,9.04
O4200000441,4,41,1,12.77,12.77
O4200000442,1,100,1,2.0,2.0
O4200000444,1,130,3,11.86,35.58
O4200000444,2,185,1,24.82,24.82
O4200000444,3,22,1,4.22,4.22
O4200000444,4,178,1,11.2,11.2
O4200000444,5,132,1,5.33,5.33
O4200000445,1,134,1,3.15,3.15
O4200000445,2,91,1,23.76,23.76
O4200000445,3,98,1,8.2,8.2
O4200000446,1,188,1,15.86,15.86
O4200000446,2,57,5,2.65,13.25
O4200000446,3,78,1,6.61,6.61
O4200000447,1,46,1,26.86,26.86
O4200000447,2,170,3,13.03,39.09
O4200000447,3,52,1,7.95,7.95
O4200000447,4,77,2,5.86,11.72
O4200000447,5,153,1,10.46,10.46
O4200000448,1,154,1,23.73,23.73
O4200000449,1,95,4,27.52,110.08
O4200000449,2,98,1,7.79,7.79
O4200000450,1,9,5,17.79,88.95
O4200000450,2,185,1,23.56,23.56
O4200000450,3,87,1,14.72,14.72
O4200000450,4,137,1,17.07,17.07
O4200000452,1,37,1,7.13,7.13
O4200000452,2,116,1,12.54,12.54
O4200000452,3,60,1,17.67,17.67
O4200000452,4,130,1,11.98,11.98
O4200000452,5,111,1,7.12,7.12
O4200000453,1,61,1,22.91,22.91
O4200000453,2,60,1,16.78,16.78
O4200000453,3,98,1,7.71,7.71
O4200000454,1,138,4,23.62,94.48
O4200000455,1,145,1,2.2,2.2
O4200000456,1,112,1,18.92,18.92
O4200000456,2,91,1,23.76,23.76
O4200000456,3,88,2,4.25,8.5
O4200000456,4,132,2,5.44,10.88
O4200000457,1,78,3,6.76,20.28
O4200000457,2,192,1,13.04,13.04
O4200000458,1,116,1,12.67,12.67
O4200000458,2,98,1,8.2,8.2
O4200000459,1,68,1,7.93,7.93
O4200000459,2,146,1,12.4,12.4
O4200000459,3,119,1,24.02,24.02
O4200000459,4,46,1,26.86,26.86
O4200000459,5,76,3,12.35,37.05
O4200000459,6,70,1,4.93,4.93
O4200000461,1,176,5,18.87,94.35
O4200000461,2,73,3,16.04,48.12
O4200000462,1,96,1,2.99,2.99
O4200000462,2,188,1,17.43,17.43
O4200000463,1,160,1,18.54,18.54
O4200000463,2,44,3,9.55,28.65
O4200000464,1,91,1,22.81,22.81
O4200000464,2,171,1,15.83,15.83
O4200000464,3,145,1,2.11,2.11
O4200000464,4,166,1,17.1,17.1
O4200000465,1,104,1,22.1,22.1
O4200000466,1,88,1,4.12,4.12
O4200000467,1,132,2,5.44,10.88
O4200000467,2,150,1,14.44,14.44
O4200000468,1,68,3,7.93,23.79
O4200000468,2,58,1,24.72,24.72
O4200000468,3,117,1,19.55,19.55
O4200000468,4,79,1,13.48,13.48
O4200000469,1,137,1,17.44,17.44
O4200000469,2,54,1,18.87,18.87
O4200000470,1,165,3,13.05,39.15
O4200000470,2,21,1,6.4,6.4
O4200000470,3,30,5,16.22,81.1
O4200000470,4,191,1,16.24,16.24
O4200000471,1,1,1,8.16,8.16
O4200000471,2,127,1,18.18,18.18
O4200000472,1,160,1,17.57,17.57
O4200000472,2,121,1,2.03,2.03
O4200000472,3,2,3,11.66,34.98
O4200000472,4,77,1,5.27,5.27
O4200000474,1,46,1,26.86,26.86
O4200000475,1,196,3,12.45,37.35
O4200000476,1,108,1,20.48,20.48
O4200000477,1,96,1,2.99,2.99
O4200000477,2,159,4,4.05,16.2
O4200000477,3,88,3,4.25,12.75
O4200000478,1,179,1,19.82,19.82
O4200000478,2,50,1,15.9,15.9
O4200000479,1,129,5,24.63,123.15
O4200000479,2,34,1,5.86,5.86
O4200000479,3,60,5,17.14,85.7
O4200000481,1,95,1,27.23,27.23
O4200000481,2,146,1,11.66,11.66
O4200000482,1,91,1,22.33,22.33
O4200000482,2,47,1,18.78,18.78
O4200000482,3,82,1,18.45,18.45
O4200000482,4,50,3,16.8,50.4
O4200000483,1,26,1,9.36,9.36
O4200000483,2,152,1,19.3,19.3
O4200000483,3,176,1,19.45,19.45
O4200000483,4,55,1,24.61,24.61
O4200000484,1,107,4,14.85,59.4
O4200000484,2,162,1,11.48,11.48
O4200000485,1,179,1,22.27,22.27
O4200000485,2,43,1,6.59,6.59
O4200000485,3,132,1,5.44,5.44
O4200000485,4,3,1,25.51,25.51
O4200000485,5,172,1,25.09,25.09
O4200000485,6,23,4,17.0,68.0
O4200000486,1,48,1,23.41,23.41
O4200000486,2,28,1,9.6,9.6
O4200000486,3,1,2,7.83,15.66
O4200000486,4,114,1,11.9,11.9
O4200000486,5,188,1,16.73,16.73
O4200000487,1,80,1,22.51,22.51
O4200000487,2,132,1,5.33,5.33
O4200000487,3,106,1,26.44,26.44
O4200000487,4,112,2,18.54,37.08
O4200000487,5,15,1,11.75,11.75
O4200000487,6,123,1,23.04,23.04
O4200000487,7,142,1,6.39,6.39
O4200000488,1,184,1,5.91,5.91
O4200000488,2,198,5,23.89,119.45
O4200000489,1,98,1,8.2,8.2
O4200000489,2,61,4,24.37,97.48
O4200000489,3,115,3,9.67,29.01
O4200000489,4,99,1,10.41,10.41
O4200000490,1,127,1,17.63,17.63
O4200000490,2,82,1,19.04,19.04
O4200000490,3,166,1,17.28,17.28
O4200000490,4,120,1,10.89,10.89
O4200000490,5,88,1,4.12,4.12
O4200000491,1,150,2,13.43,26.86
O4200000491,2,40,1,17.53,17.53
O4200000492,1,15,3,10.79,32.37
O4200000492,2,147,1,10.59,10.59
O4200000492,3,183,3,1.09,3.27
O4200000492,4,81,1,3.54,3.54
O4200000493,1,99,4,10.2,40.8
O4200000493,2,146,1,12.15,12.15
O4200000493,3,74,5,8.15,40.75
O4200000494,1,42,1,7.43,7.43
O4200000494,2,57,1,2.91,2.91
O4200000495,1,3,1,25.51,25.51
O4200000496,1,67,1,14.42,14.42
O4200000496,2,150,1,14.44,14.44
O4200000496,3,50,1,17.87,17.87
O4200000497,1,160,1,18.93,18.93
O4200000497,2,99,1,10.1,10.1
O4200000497,3,20,5,9.39,46.95
O4200000498,1,110,1,10.0,10.0
O4200000498,2,100,1,2.2,2.2
O4200000498,3,34,1,6.1,6.1
O4200000498,4,173,1,10.99,10.99
O4200000499,1,28,1,9.5,9.5
O4200000499,2,160,1,18.54,18.54
O4200000499,3,159,2,3.85,7.7
O4200000500,1,165,3,13.05,39.15
O4200000500,2,4,1,27.04,27.04
O4200000500,3,184,1,5.91,5.91
O4200000500,4,147,2,11.77,23.54
O4200000502,1,15,1,11.39,11.39
O4200000502,2,82,1,18.65,18.65
O4200000503,1,94,1,3.21,3.21
O4200000504,1,87,1,14.88,14.88
O4200000504,2,91,1,22.33,22.33
O4200000504,3,176,1,18.28,18.28
O4200000505,1,172,1,25.09,25.09
O4200000505,2,141,1,12.14,12.14
O4200000505,3,173,1,10.99,10.99
O4200000505,4,198,5,23.89,119.45
O4200000506,1,122,1,3.99,3.99
O4200000506,2,96,5,2.72,13.6
O4200000506,3,200,3,13.15,39.45
O4200000507,1,129,1,24.38,24.38
O4200000508,1,156,1,23.71,23.71
O4200000508,2,181,1,24.85,24.85
O4200000508,3,98,1,7.46,7.46
O4200000508,4,18,1,7.02,7.02
O4200000509,1,178,1,11.43,11.43
O4200000509,2,162,2,11.48,22.96
O4200000509,3,33,5,12.37,61.85
O4200000509,4,57,1,2.91,2.91
O4200000509,5,18,1,7.71,7.71
O4200000509,6,165,1,13.05,13.05
O4200000510,1,132,3,5.44,16.32
O4200000510,2,185,5,25.33,126.65
O4200000510,3,132,1,5.44,5.44
O4200000511,1,176,1,18.87,18.87
O4200000511,2,62,3,22.14,66.42
O4200000511,3,116,1,12.29,12.29
O4200000511,4,1,1,7.92,7.92
O4200000511,5,183,3,1.17,3.51
O4200000512,1,67,1,13.98,13.98
O4200000512,2,35,1,13.42,13.42
O4200000513,1,61,1,23.88,23.88
O4200000513,2,68,1,7.77,7.77
O4200000513,3,78,1,7.12,7.12
O4200000514,1,79,1,13.48,13.48
O4200000515,1,162,3,11.48,34.44
O4200000516,1,21,1,6.4,6.4
O4200000516,2,116,1,12.67,12.67
O4200000516,3,154,1,25.25,25.25
O4200000516,4,76,1,12.35,12.35
O4200000517,1,5,1,18.3,18.3
O4200000517,2,110,1,10.0,10.0
O4200000518,1,77,1,5.68,5.68
O4200000518,2,178,1,11.09,11.09
O4200000518,3,183,1,1.17,1.17
O4200000518,4,183,1,1.17,1.17
O4200000518,5,74,2,8.07,16.14
O4200000519,1,160,1,18.93,18.93
O4200000519,2,40,1,18.28,18.28
O4200000519,3,104,5,22.33,111.65
O4200000519,4,80,1,22.28,22.28
O4200000520,1,185,1,22.54,22.54
O4200000520,2,133,1,14.98,14.98
O4200000522,1,65,1,18.41,18.41
O4200000523,1,78,5,7.05,35.25
O4200000523,2,148,1,2.42,2.42
O4200000523,3,187,1,8.77,8.77
O4200000525,1,154,1,22.22,22.22
O4200000525,2,134,1,2.77,2.77
O4200000525,3,112,2,16.65,33.3
O4200000526,1,163,1,11.48,11.48
O4200000526,2,78,1,7.05,7.05
O4200000527,1,73,1,16.54,16.54
O4200000528,1,45,1,28.07,28.07
O4200000528,2,93,1,14.94,14.94
O4200000528,3,94,1,3.21,3.21
O4200000528,4,172,1,24.09,24.09
O4200000529,1,88,1,4.04,4.04
O4200000529,2,79,1,12.81,12.81
O4200000529,3,30,1,15.41,15.41
O4200000529,4,187,1,8.59,8.59
O4200000529,5,21,1,6.08,6.08
O4200000529,6,86,1,20.93,20.93
O4200000530,1,23,1,16.15,16.15
O4200000530,2,58,1,23.48,23.48
O4200000531,1,109,2,10.13,20.26
O4200000531,2,91,2,23.76,47.52
O4200000532,1,28,3,10.0,30.0
O4200000532,2,56,1,5.28,5.28
O4200000532,3,200,4,14.45,57.8
O4200000533,1,162,1,11.48,11.48
O4200000534,1,26,1,9.36,9.36
O4200000535,1,99,1,10.41,10.41
O4200000536,1,94,3,3.34,10.02
O4200000536,2,180,1,17.99,17.99
